date,portfolio_return,benchmark_market,benchmark_HML,benchmark_SMB,benchmark_momentum,benchmark_quality,structural_market,structural_HML,structural_SMB,structural_momentum,structural_quality,tactical_market,tactical_HML,tactical_SMB,tactical_momentum,tactical_quality
2024-03-13,-0.01051592,0.390379,0.635693,0.865343,1.901591,0.960668,0.12351,0.047981,0.170536,0.210494,0.163492,0.110097,0.108584,0.093214,0.139837,0.108241
2024-03-14,0.00687565,0.375779,0.681781,0.97891,1.790283,0.968057,0.128292,0.037165,0.161403,0.205373,0.172555,0.119804,0.104545,0.099175,0.142468,0.100784
2024-03-15,-0.00691283,0.272906,0.584564,0.908827,1.727497,1.037148,0.129138,0.038392,0.164986,0.20409,0.188378,0.097046,0.099063,0.086641,0.143052,0.090454
2024-03-18,0.01618325,0.307138,0.583369,0.843012,1.773629,0.913245,0.119037,0.038265,0.171651,0.202656,0.183367,0.105688,0.107194,0.098455,0.138168,0.103744
2024-03-19,-0.01723918,0.389141,0.617555,0.831769,1.838845,1.053068,0.132135,0.03652,0.166182,0.220953,0.188856,0.111455,0.113103,0.092812,0.139632,0.096356
2024-03-20,0.00928319,0.487992,0.586164,0.922725,1.764871,1.025534,0.133614,0.047568,0.165202,0.219841,0.188456,0.114427,0.106389,0.096691,0.143927,0.098894
2024-03-21,-0.024092,0.436316,0.640893,0.873125,1.72208,1.04359,0.140291,0.027644,0.17092,0.212288,0.17843,0.10151,0.109308,0.100316,0.136474,0.095702
2024-03-22,0.01122495,0.473895,0.600176,0.876152,1.747276,1.016673,0.130697,0.028662,0.183564,0.198283,0.197779,0.105737,0.107828,0.095431,0.132257,0.098162
2024-03-25,0.00520002,0.413524,0.72199,0.852721,1.758943,1.039257,0.136304,0.025345,0.187336,0.217593,0.171902,0.106416,0.101213,0.087961,0.133818,0.099007
2024-03-26,0.00091702,0.410351,0.687251,0.868592,1.733406,1.040028,0.131691,0.050306,0.176168,0.206953,0.188583,0.105371,0.102197,0.086146,0.138399,0.092428
2024-03-27,-0.01275697,0.352568,0.681336,0.83755,1.780171,1.024958,0.129124,0.033463,0.178461,0.215102,0.171565,0.107979,0.107492,0.094296,0.133205,0.104626
2024-03-28,0.02887847,0.4658,0.617234,0.942741,1.765242,0.92389,0.118613,0.029962,0.172129,0.201352,0.17384,0.09956,0.094513,0.091757,0.140375,0.100536
2024-03-29,-0.00984181,0.405717,0.767441,0.907825,1.796409,1.000551,0.130064,0.032349,0.159122,0.211799,0.191616,0.10492,0.105906,0.095388,0.130139,0.09989
2024-04-01,-0.02282717,0.439483,0.603696,0.872827,1.740899,1.080575,0.136142,0.042515,0.165964,0.210162,0.179931,0.101266,0.108411,0.089075,0.136341,0.100796
2024-04-02,-0.0103071,0.413135,0.577783,0.872994,1.773059,1.008538,0.123083,0.042479,0.16608,0.193079,0.194976,0.10623,0.101542,0.086964,0.140134,0.096365
2024-04-03,0.00656258,0.424237,0.647138,0.867527,1.739793,0.983488,0.131614,0.034371,0.170161,0.222393,0.168469,0.10356,0.105074,0.09185,0.139027,0.097921
2024-04-04,-0.00703687,0.396351,0.619833,0.871036,1.704544,1.0547,0.13537,0.035856,0.165882,0.206666,0.183968,0.105489,0.098529,0.097126,0.135673,0.090721
2024-04-05,0.01612802,0.417376,0.574276,0.822295,1.725224,0.95518,0.146291,0.025539,0.163751,0.208001,0.174189,0.100377,0.100512,0.094713,0.142281,0.094502
2024-04-08,-0.0008085,0.462863,0.729624,0.757406,1.668632,1.043699,0.140942,0.039125,0.162811,0.214638,0.179535,0.11163,0.099269,0.089223,0.139452,0.10007
2024-04-09,0.01722573,0.346204,0.650905,0.810037,1.844518,0.982514,0.145005,0.047788,0.169987,0.213063,0.19289,0.104945,0.102815,0.1022,0.126732,0.099862
2024-04-10,0.00342809,0.335483,0.607511,0.830812,1.771137,1.066748,0.142746,0.033344,0.156244,0.218244,0.192723,0.106756,0.100623,0.093619,0.139462,0.099739
2024-04-11,-0.00237205,0.425656,0.729152,0.807878,1.721499,1.035706,0.138932,0.043149,0.170102,0.205141,0.182256,0.106743,0.093494,0.083055,0.134955,0.104524
2024-04-12,0.01951307,0.465439,0.655869,0.885378,1.728,0.976855,0.134468,0.034351,0.159528,0.212371,0.16752,0.107429,0.097966,0.099259,0.135297,0.096399
2024-04-15,0.00385054,0.473077,0.625404,0.823716,1.612236,0.988256,0.140523,0.028896,0.180712,0.197071,0.172614,0.107252,0.111635,0.095648,0.134159,0.097823
2024-04-16,0.00994077,0.327959,0.738642,0.936961,1.809341,1.039662,0.144051,0.041734,0.163895,0.206849,0.185978,0.110951,0.104312,0.095795,0.133983,0.096522
2024-04-17,0.01074507,0.354285,0.669975,0.819792,1.814324,0.896733,0.142469,0.051383,0.165339,0.222763,0.178133,0.104986,0.092301,0.09668,0.139834,0.093792
2024-04-18,-0.01192334,0.296228,0.658894,0.852545,1.764048,0.938399,0.150293,0.03798,0.16374,0.20285,0.190912,0.102961,0.108471,0.09733,0.141937,0.094813
2024-04-19,0.01179658,0.343536,0.599357,0.81861,1.776325,0.988175,0.146497,0.032796,0.162458,0.21057,0.199051,0.104946,0.096466,0.107951,0.141786,0.091547
2024-04-22,-0.00774788,0.439156,0.625433,0.846618,1.706641,0.937385,0.147215,0.030586,0.171003,0.199136,0.178755,0.101311,0.106228,0.100713,0.144421,0.094838
2024-04-23,-0.01232629,0.379243,0.59874,0.869342,1.7294,0.973556,0.122547,0.047718,0.166449,0.217213,0.180016,0.104542,0.107489,0.101942,0.140742,0.094428
2024-04-24,-0.01278104,0.348735,0.693878,0.853933,1.716187,0.858723,0.149921,0.036704,0.174162,0.217769,0.179529,0.10008,0.10357,0.100387,0.128437,0.094297
2024-04-25,-0.00488463,0.392586,0.56135,0.70517,1.802219,0.915393,0.139548,0.029882,0.169122,0.218424,0.185727,0.112,0.098564,0.110182,0.133041,0.087612
2024-04-26,0.00484124,0.319913,0.714049,0.831231,1.855259,0.991297,0.138153,0.034041,0.161895,0.210297,0.187244,0.103686,0.10004,0.106864,0.142184,0.094221
2024-04-29,0.00899302,0.444837,0.60401,0.753191,1.792672,0.913871,0.140024,0.034468,0.162946,0.199304,0.1864,0.113994,0.106286,0.107248,0.130429,0.091614
2024-04-30,0.01955239,0.362173,0.636289,0.798602,1.83383,0.893496,0.134151,0.035492,0.169957,0.210589,0.19203,0.10772,0.098576,0.104168,0.122096,0.095343
2024-05-01,0.01789332,0.314613,0.607425,0.850884,1.871894,0.991776,0.125127,0.0451,0.166336,0.231702,0.190043,0.11185,0.100798,0.108369,0.146468,0.091099
2024-05-02,-0.02612161,0.400962,0.595452,0.765782,1.754358,0.975845,0.144852,0.040765,0.164963,0.228678,0.18551,0.104235,0.106393,0.106197,0.13895,0.097024
2024-05-03,0.00367825,0.420007,0.666618,0.874314,1.931427,0.895516,0.128249,0.030858,0.166547,0.223534,0.185376,0.098561,0.102775,0.101915,0.133849,0.09614
2024-05-06,0.01796389,0.453734,0.62864,0.786537,1.895989,0.969884,0.126321,0.028372,0.155835,0.222553,0.186177,0.099777,0.112178,0.106502,0.132201,0.094375
2024-05-07,0.01089574,0.348022,0.599529,0.909498,1.853119,0.882689,0.132478,0.03019,0.184915,0.214384,0.185447,0.119669,0.100423,0.114698,0.139805,0.099191
2024-05-08,0.02180303,0.398178,0.654879,0.812157,1.870664,0.903501,0.130328,0.022595,0.169619,0.232562,0.180188,0.104111,0.089461,0.105963,0.137457,0.10072
2024-05-09,0.02813699,0.348016,0.62639,0.901739,1.875142,0.917004,0.133853,0.036629,0.170409,0.218547,0.178769,0.113738,0.102539,0.111277,0.134235,0.098692
2024-05-10,0.00759457,0.315748,0.638593,0.87205,1.843996,0.872839,0.132458,0.025947,0.161121,0.226457,0.187913,0.101878,0.107696,0.109059,0.130101,0.103112
2024-05-13,0.00750946,0.314498,0.59232,0.773003,1.903217,0.944831,0.147103,0.030936,0.14312,0.213791,0.182844,0.10929,0.10987,0.10518,0.125779,0.098554
2024-05-14,0.01034979,0.300864,0.629482,0.727907,1.818765,0.95842,0.138743,0.040091,0.157441,0.223698,0.187637,0.110561,0.103738,0.111497,0.131078,0.101887
2024-05-15,-0.00387945,0.306769,0.670405,0.797307,1.873142,0.936544,0.128329,0.030886,0.159838,0.230914,0.183781,0.123482,0.103937,0.092045,0.135149,0.099322
2024-05-16,0.0159873,0.374594,0.644744,0.763859,1.915513,0.950725,0.128883,0.026102,0.151701,0.213974,0.181369,0.10796,0.102838,0.094941,0.127024,0.095424
2024-05-17,-0.01340659,0.353142,0.725117,0.886709,1.706398,0.858417,0.129348,0.019535,0.153042,0.225341,0.187266,0.105951,0.110877,0.111549,0.134964,0.095174
2024-05-20,0.01707456,0.250406,0.76749,0.796613,1.86669,1.000124,0.130466,0.021877,0.155412,0.212608,0.166414,0.110753,0.103745,0.100369,0.131028,0.105801
2024-05-21,-0.00650611,0.212522,0.632754,0.800074,1.903485,0.9213,0.128844,0.014893,0.165397,0.216017,0.188879,0.10538,0.098309,0.104118,0.136256,0.10749
2024-05-22,0.02727231,0.252507,0.629477,0.737494,1.785045,0.87855,0.120872,0.028041,0.167587,0.221796,0.15911,0.111625,0.111183,0.112065,0.126532,0.101885
2024-05-23,0.02193624,0.253529,0.730072,0.828667,1.881599,0.922362,0.132356,0.005707,0.158545,0.227517,0.186012,0.110882,0.100222,0.103132,0.130704,0.09561
2024-05-24,-0.02099067,0.283372,0.698136,0.750396,1.833181,0.944497,0.125807,0.028397,0.151988,0.21817,0.176015,0.107534,0.089746,0.110792,0.132008,0.104964
2024-05-27,0.01298253,0.343077,0.730884,0.829824,1.898664,0.937984,0.121928,0.025871,0.152781,0.223315,0.170091,0.113828,0.095357,0.099394,0.126892,0.100317
2024-05-28,-0.03199453,0.258389,0.708672,0.836488,1.87992,0.853504,0.133723,0.024052,0.158013,0.226917,0.162227,0.112658,0.106309,0.103778,0.131746,0.098307
2024-05-29,0.00488302,0.37914,0.663393,0.771262,1.851083,0.938244,0.135893,0.019756,0.158411,0.212055,0.168716,0.115264,0.095223,0.100849,0.128673,0.105955
2024-05-30,0.02216826,0.207726,0.672805,0.861385,1.957743,0.901822,0.127133,0.022016,0.159586,0.20727,0.171819,0.120299,0.108409,0.107645,0.127263,0.092053
2024-05-31,-0.02060681,0.291203,0.708834,0.811504,1.894596,0.933714,0.146033,0.007667,0.151916,0.216515,0.174921,0.109644,0.101946,0.099912,0.126396,0.100609
2024-06-03,-0.00049047,0.367091,0.669081,0.72903,1.931315,0.866423,0.146058,0.026583,0.158791,0.228972,0.184,0.110505,0.111672,0.093808,0.13551,0.093684
2024-06-04,0.04169157,0.372546,0.738524,0.890994,1.998644,0.957307,0.131239,0.01972,0.158523,0.215784,0.173058,0.105151,0.105565,0.096113,0.124942,0.095265
2024-06-05,0.00936483,0.318814,0.601089,0.750448,1.899174,0.918307,0.122358,0.03304,0.15186,0.229896,0.176072,0.113791,0.097821,0.095972,0.132279,0.113114
2024-06-06,-0.0145601,0.396294,0.715997,0.825062,1.954629,0.978302,0.130575,0.024916,0.141702,0.219688,0.177205,0.10613,0.112534,0.094844,0.125482,0.104667
2024-06-07,0.04528285,0.39226,0.545709,0.844555,1.937352,0.844128,0.118408,0.023398,0.149485,0.234386,0.172074,0.110624,0.115688,0.094092,0.12926,0.111111
2024-06-10,0.02699767,0.321917,0.65431,0.842299,1.971525,0.83888,0.121412,0.024465,0.168289,0.236908,0.174882,0.114214,0.10391,0.104168,0.132558,0.10343
2024-06-11,0.00891025,0.366529,0.642556,0.843233,2.103704,0.894735,0.11462,0.013948,0.142104,0.226276,0.175645,0.104297,0.103543,0.105341,0.128082,0.102435
2024-06-12,0.00520853,0.369089,0.561672,0.773028,2.010246,0.976047,0.123432,0.015208,0.16456,0.204106,0.180904,0.105233,0.112408,0.100395,0.113203,0.097411
2024-06-13,0.04750631,0.289481,0.552872,0.912777,2.005546,0.990276,0.118882,0.019495,0.140906,0.200133,0.169256,0.112741,0.1132,0.096091,0.121989,0.107656
2024-06-14,-0.02333574,0.428548,0.600877,0.879644,2.013423,0.852693,0.133186,0.015363,0.148853,0.217538,0.172551,0.111705,0.123914,0.096459,0.116174,0.102519
2024-06-17,-0.0081911,0.305288,0.660936,0.848824,2.029377,0.905516,0.124818,0.010829,0.151996,0.224353,0.177647,0.111741,0.118334,0.087746,0.126927,0.103073
2024-06-18,0.01270835,0.351804,0.613818,0.757279,1.929087,0.917883,0.133172,0.016662,0.169869,0.220861,0.16409,0.107427,0.126656,0.099582,0.127898,0.100683
2024-06-19,0.03021734,0.294744,0.605088,0.763825,2.155536,0.936124,0.135604,0.019578,0.155588,0.211633,0.173439,0.102896,0.114406,0.094146,0.127195,0.101139
2024-06-20,0.01413147,0.354906,0.726752,0.844427,1.959879,0.946039,0.139248,0.036657,0.153498,0.207645,0.169745,0.106793,0.116385,0.103268,0.12512,0.100553
2024-06-21,-0.02283225,0.302215,0.608917,0.707176,2.130744,0.846008,0.13144,0.016269,0.146492,0.226029,0.176125,0.10536,0.109716,0.08831,0.127832,0.09958
2024-06-24,0.04035164,0.341634,0.716691,0.825661,2.06137,0.908032,0.137268,0.014724,0.157359,0.231611,0.184249,0.114244,0.110875,0.092171,0.117306,0.100073
2024-06-25,0.00012978,0.281611,0.651634,0.735068,2.023587,0.805673,0.137735,0.016916,0.147294,0.2118,0.167391,0.113452,0.111668,0.096667,0.129941,0.093608
2024-06-26,0.00162936,0.397568,0.633461,0.756081,1.995304,0.946513,0.142651,0.028855,0.149904,0.224304,0.17632,0.107554,0.107722,0.099842,0.125815,0.103733
2024-06-27,0.01354707,0.365744,0.657329,0.729017,2.15596,0.887716,0.140073,0.027963,0.148851,0.238362,0.174701,0.108235,0.099357,0.106689,0.121101,0.101471
2024-06-28,0.01861417,0.394072,0.7124,0.81266,2.046,0.855446,0.14528,0.031865,0.15717,0.218801,0.170852,0.11095,0.109564,0.092512,0.125423,0.084193
2024-07-01,-0.00414137,0.314472,0.621782,0.858915,2.016492,0.923724,0.123489,0.016464,0.158667,0.218595,0.173326,0.105152,0.116752,0.098443,0.127011,0.092666
2024-07-02,0.02641802,0.388525,0.708057,0.818756,2.000733,0.886872,0.131163,0.022471,0.146613,0.22197,0.18339,0.103334,0.110392,0.09354,0.120992,0.098413
2024-07-03,0.00275554,0.318236,0.656337,0.81638,2.003203,0.979252,0.148133,0.009634,0.146671,0.216399,0.174161,0.116004,0.109823,0.104224,0.129853,0.108439
2024-07-04,0.00284553,0.309456,0.676465,0.802707,2.060653,0.863439,0.146032,0.016021,0.145098,0.228955,0.1831,0.102939,0.105692,0.095774,0.13295,0.105282
2024-07-05,0.01486569,0.410855,0.718262,0.826655,2.011626,1.011615,0.142599,0.010908,0.151797,0.216299,0.174359,0.107254,0.11205,0.098754,0.128546,0.099353
2024-07-08,-0.03478243,0.279642,0.820412,0.826122,2.087722,0.950535,0.140082,0.024409,0.15673,0.217024,0.16393,0.106649,0.119283,0.100231,0.131845,0.101365
2024-07-09,-0.02165921,0.367151,0.675696,0.67852,2.010513,0.957952,0.149355,0.019745,0.151095,0.205478,0.174486,0.096363,0.116934,0.103187,0.1406,0.108105
2024-07-10,0.012078,0.329312,0.753548,0.845869,2.089362,0.848732,0.129541,0.022512,0.135623,0.213122,0.163488,0.101074,0.112379,0.102482,0.119958,0.100765
2024-07-11,-0.00192739,0.301922,0.705417,0.846783,2.077208,0.984701,0.150131,0.011675,0.157901,0.207931,0.174808,0.107885,0.107006,0.097719,0.131745,0.096801
2024-07-12,0.02343674,0.266,0.696078,0.796787,2.007342,0.83875,0.144794,0.024467,0.142659,0.218734,0.174473,0.102634,0.120599,0.101451,0.123799,0.107769
2024-07-15,-0.01767483,0.276339,0.779545,0.702734,2.058763,0.87668,0.141142,-0.000785,0.144399,0.203592,0.188777,0.096401,0.119538,0.096232,0.139494,0.108737
2024-07-16,0.01444508,0.385539,0.680086,0.819363,2.061755,0.964254,0.147808,0.013271,0.152371,0.224874,0.187926,0.105349,0.107564,0.104495,0.133258,0.098726
2024-07-17,0.03385019,0.425925,0.669346,0.832532,1.983035,0.912187,0.141475,0.013021,0.154531,0.213227,0.178448,0.100635,0.107152,0.100238,0.129523,0.103921
2024-07-18,0.00060886,0.34328,0.750733,0.784678,2.134344,0.83214,0.144708,-0.002302,0.163724,0.233671,0.188675,0.106004,0.110684,0.095754,0.131989,0.10257
2024-07-19,0.00128158,0.35275,0.803142,0.813674,2.030684,0.939114,0.145594,0.015446,0.151938,0.231578,0.176747,0.115836,0.116193,0.111498,0.140587,0.099338
2024-07-22,-0.00749279,0.388339,0.762804,0.859794,2.070496,0.917424,0.150608,0.010478,0.15269,0.224502,0.170244,0.104787,0.12262,0.107629,0.137488,0.108434
2024-07-23,-0.01179344,0.350277,0.682018,0.931783,2.065491,0.878903,0.143218,0.016106,0.157644,0.207862,0.184275,0.104998,0.123743,0.110786,0.136372,0.097657
2024-07-24,0.00384174,0.402706,0.714747,0.809367,1.913569,0.842121,0.127239,0.025651,0.167769,0.216202,0.183913,0.099556,0.120656,0.097845,0.141278,0.102932
2024-07-25,-0.01275675,0.378291,0.791994,0.830288,2.010862,0.93277,0.131713,0.012372,0.164763,0.212877,0.174715,0.094502,0.117267,0.095926,0.13744,0.098415
2024-07-26,-0.01009303,0.372918,0.815388,0.752109,2.094481,0.898435,0.135469,0.016798,0.160254,0.214861,0.170704,0.106034,0.128929,0.103304,0.137825,0.098225
2024-07-29,0.02480949,0.32132,0.742136,0.781467,2.068998,0.926529,0.145985,0.020134,0.166173,0.23505,0.18295,0.096284,0.118474,0.105665,0.131574,0.096261
2024-07-30,-0.00207094,0.305822,0.7099,0.805237,2.111408,0.825191,0.14755,0.01474,0.165996,0.223059,0.163588,0.098819,0.118489,0.099486,0.119928,0.095203
2024-07-31,-0.01292956,0.173988,0.828318,0.864707,2.071493,0.876526,0.157604,0.005836,0.162877,0.219149,0.180648,0.109272,0.117447,0.086197,0.131134,0.100045
2024-08-01,0.02579507,0.395023,0.742229,0.855413,2.123105,0.926424,0.138595,0.000385,0.147847,0.216463,0.17406,0.09869,0.13167,0.090925,0.125893,0.097974
2024-08-02,-0.00474762,0.339107,0.725931,0.900455,2.068553,0.986045,0.154837,0.01614,0.162966,0.218328,0.180749,0.106702,0.124403,0.09596,0.132565,0.102566
2024-08-05,0.00208994,0.313004,0.725409,0.730625,2.171334,0.887176,0.129458,0.010798,0.154952,0.227825,0.185776,0.102272,0.115944,0.090435,0.120283,0.095572
2024-08-06,0.02056248,0.236935,0.702782,0.741335,2.058852,0.971309,0.144778,0.022955,0.153903,0.211359,0.172338,0.098252,0.115943,0.08683,0.134141,0.101801
2024-08-07,0.00621826,0.312369,0.888873,0.864987,2.102538,0.923375,0.148922,0.011115,0.153551,0.225831,0.166845,0.102298,0.112705,0.091961,0.130173,0.105549
2024-08-08,0.01614873,0.316702,0.82654,0.873929,2.085983,0.905374,0.148916,0.0132,0.157989,0.228819,0.189315,0.095384,0.119331,0.077555,0.132327,0.100218
2024-08-09,-0.00805405,0.328346,0.724374,0.798182,2.129054,0.830443,0.144534,0.001542,0.154354,0.213064,0.175029,0.103412,0.111838,0.090048,0.134229,0.107356
2024-08-12,0.01771033,0.366044,0.844002,0.574512,2.098313,0.840249,0.145686,0.006094,0.160135,0.214973,0.179353,0.105926,0.114036,0.089637,0.132427,0.108219
2024-08-13,0.02089544,0.360564,0.779415,0.753349,2.110317,0.920935,0.134991,0.003706,0.157866,0.223062,0.18138,0.100427,0.124568,0.092522,0.129133,0.098051
2024-08-14,-0.01908711,0.271331,0.783902,0.810014,2.086264,0.859183,0.149671,0.003947,0.159568,0.23359,0.169474,0.108709,0.125811,0.092488,0.136784,0.099904
2024-08-15,0.00302369,0.26452,0.727786,0.742128,2.0909,0.843686,0.145097,0.010349,0.162376,0.231153,0.183032,0.102544,0.129254,0.091026,0.134686,0.096518
2024-08-16,-0.01500848,0.27264,0.735607,0.806355,2.112645,0.868716,0.143671,0.005782,0.157045,0.218432,0.181645,0.106155,0.114565,0.09422,0.133446,0.104954
2024-08-19,0.00252959,0.42973,0.746937,0.907653,2.008895,0.86083,0.138369,0.030896,0.153855,0.233543,0.184889,0.116105,0.116299,0.087137,0.132004,0.104696
2024-08-20,0.00369497,0.421103,0.661461,0.881057,1.981303,0.926139,0.136488,0.017552,0.1437,0.222201,0.185853,0.112948,0.119083,0.08036,0.132327,0.094463
2024-08-21,-0.0050776,0.294561,0.741446,0.859398,2.093633,0.868271,0.144294,0.019315,0.164097,0.222558,0.176059,0.099187,0.129214,0.088816,0.132257,0.098711
2024-08-22,0.00346161,0.253082,0.768566,0.813608,1.938289,0.950028,0.150994,0.011269,0.159886,0.224968,0.182157,0.100528,0.121644,0.085289,0.124529,0.103187
2024-08-23,-0.0112469,0.365198,0.807249,0.782732,2.054723,0.93476,0.127759,0.012195,0.156324,0.229337,0.178267,0.091497,0.130004,0.0822,0.126446,0.101982
2024-08-26,-0.00176467,0.370035,0.710567,0.841096,2.034112,0.825032,0.127804,0.008738,0.16521,0.217568,0.17929,0.10018,0.124152,0.094093,0.134121,0.107765
2024-08-27,0.00182652,0.372733,0.779589,0.805334,2.089607,0.920488,0.13995,0.031381,0.144346,0.219392,0.169419,0.098156,0.120939,0.083082,0.127345,0.094606
2024-08-28,-0.00206061,0.40567,0.629773,0.78918,2.043796,0.768674,0.139001,0.01072,0.154483,0.212457,0.174985,0.092971,0.123225,0.093319,0.135072,0.101347
2024-08-29,-0.01775994,0.388024,0.798691,0.714891,2.140512,0.859781,0.143819,0.005781,0.148124,0.222836,0.162543,0.1022,0.110038,0.082287,0.131268,0.097269
2024-08-30,-0.00694723,0.303505,0.702471,0.757585,2.120246,0.932062,0.142736,0.00433,0.162271,0.228713,0.176783,0.094373,0.107482,0.087728,0.136275,0.103503
2024-09-02,-0.00487555,0.380284,0.75837,0.84091,1.990957,0.920691,0.148132,0.011688,0.142978,0.229401,0.186457,0.094127,0.119929,0.089162,0.135872,0.10184
2024-09-03,0.0144035,0.414105,0.782553,0.754345,2.059823,0.83303,0.137787,0.021526,0.164669,0.212104,0.179627,0.097398,0.119078,0.09951,0.126795,0.103365
2024-09-04,-0.02051772,0.326745,0.762521,0.823883,2.152985,0.851434,0.132719,0.016494,0.164734,0.218248,0.173153,0.092912,0.128271,0.097644,0.139418,0.099636
2024-09-05,-0.03617306,0.398506,0.742137,0.827665,2.048103,0.772873,0.136625,0.004003,0.151488,0.228898,0.171705,0.096036,0.113676,0.089943,0.136829,0.105554
2024-09-06,0.00343287,0.374013,0.686148,0.845813,2.068683,0.851749,0.141236,0.001202,0.161379,0.221055,0.168713,0.104218,0.123718,0.093109,0.127901,0.098835
2024-09-09,0.01034646,0.507511,0.697527,0.87198,2.12341,0.932264,0.133876,0.017212,0.156076,0.216528,0.166784,0.090879,0.126376,0.10166,0.13875,0.097251
2024-09-10,0.00580986,0.345665,0.799097,0.871962,2.018145,0.882831,0.144043,0.022369,0.166296,0.217521,0.176812,0.099037,0.123889,0.103227,0.14331,0.103814
2024-09-11,-0.02349002,0.473102,0.714185,0.819809,2.105592,0.915294,0.144151,0.006371,0.168312,0.220446,0.154685,0.093541,0.128702,0.089001,0.138064,0.111523
2024-09-12,0.00032788,0.316264,0.751872,0.770548,2.023512,0.898644,0.141582,0.016326,0.149451,0.218128,0.154909,0.092423,0.120386,0.102568,0.137237,0.094933
2024-09-13,-0.03036434,0.490585,0.673121,0.794377,1.914334,0.903547,0.147408,-0.005868,0.145112,0.212309,0.174884,0.096792,0.126987,0.103241,0.140084,0.096568
2024-09-16,0.00348825,0.34485,0.811974,0.870688,2.119153,0.968684,0.134414,0.000839,0.160282,0.222895,0.167094,0.111263,0.12553,0.099239,0.136854,0.103717
2024-09-17,-0.00526268,0.405651,0.723364,0.780996,2.072173,0.910787,0.138993,0.000759,0.164449,0.205513,0.16666,0.099258,0.127513,0.096392,0.137821,0.106428
2024-09-18,-0.00558047,0.311615,0.834189,0.778259,2.075292,0.96384,0.138017,0.012177,0.156416,0.226709,0.169662,0.097223,0.118414,0.09432,0.132186,0.102811
2024-09-19,-0.0216652,0.301762,0.746717,0.793482,1.976108,0.781479,0.155259,0.006782,0.155029,0.207775,0.183178,0.093238,0.113895,0.091384,0.136446,0.098779
2024-09-20,-0.00616607,0.403176,0.846574,0.762869,1.995068,0.959929,0.167132,0.011127,0.146684,0.215249,0.169875,0.092542,0.11764,0.098813,0.149962,0.104449
2024-09-23,0.02336899,0.418915,0.806491,0.804433,2.103498,0.826532,0.141485,0.01656,0.149143,0.211216,0.17194,0.086714,0.115396,0.097547,0.141647,0.103942
2024-09-24,-0.00648156,0.396787,0.776284,0.908864,2.067308,0.83429,0.147207,-0.000824,0.154322,0.20669,0.184781,0.103426,0.116945,0.100284,0.14273,0.097249
2024-09-25,0.04556207,0.412439,0.871387,0.831301,2.046953,0.852076,0.144452,0.002437,0.150228,0.222323,0.1701,0.095011,0.118616,0.10171,0.135977,0.103906
2024-09-26,0.0078806,0.429457,0.752596,0.750519,2.065779,0.917894,0.153058,-0.009686,0.163213,0.218279,0.186394,0.094584,0.115732,0.111637,0.137343,0.099939
2024-09-27,-0.02086629,0.353988,0.735261,0.816793,2.141446,0.833119,0.146885,0.007945,0.154677,0.212689,0.156807,0.095079,0.121378,0.10529,0.139261,0.092021
2024-09-30,-0.00317027,0.313047,0.801598,0.869503,2.103523,0.832405,0.153015,0.006787,0.152667,0.225367,0.163764,0.104812,0.115577,0.102279,0.146021,0.099399
2024-10-01,-0.00972602,0.389072,0.695423,0.733575,2.045283,0.815255,0.15383,0.000693,0.151459,0.218388,0.165982,0.095458,0.119669,0.090522,0.148789,0.098544
2024-10-02,-0.0137478,0.36056,0.643453,0.876842,1.990902,0.881448,0.138621,-0.002097,0.152823,0.204434,0.175605,0.092169,0.117063,0.103909,0.140827,0.109216
2024-10-03,-0.02329477,0.420755,0.83774,0.763036,2.085134,0.918944,0.151648,-0.009989,0.162234,0.192207,0.184295,0.102523,0.117775,0.109401,0.143395,0.096185
2024-10-04,0.00833621,0.415901,0.733486,0.796774,1.999405,0.959058,0.136453,-0.016349,0.156828,0.211773,0.168297,0.093219,0.120911,0.099083,0.141664,0.100785
2024-10-07,0.01657042,0.343371,0.81516,0.784267,1.979105,0.968741,0.147835,-0.003988,0.156483,0.220233,0.182194,0.085699,0.117938,0.111895,0.147496,0.102807
2024-10-08,-0.00232709,0.415454,0.784777,0.797252,2.116523,0.892046,0.149275,-0.001653,0.156364,0.215196,0.192819,0.086637,0.114595,0.103679,0.14536,0.113087
2024-10-09,-0.01290864,0.413918,0.699623,0.820221,2.112442,0.865324,0.151619,0.009918,0.151745,0.223929,0.189345,0.093653,0.115088,0.101488,0.143248,0.109514
2024-10-10,0.02936764,0.416814,0.788316,0.872145,2.075633,0.789769,0.149893,-0.008542,0.145534,0.206315,0.173523,0.096947,0.124629,0.09498,0.148788,0.098603
2024-10-11,-0.006769,0.366016,0.733444,0.842445,1.998381,0.950317,0.150323,-0.003476,0.169109,0.210488,0.181634,0.099908,0.124336,0.108821,0.146345,0.10109
2024-10-14,0.02769325,0.416096,0.713692,0.818141,2.146587,0.833102,0.149554,0.004049,0.165745,0.209329,0.178321,0.091305,0.114945,0.098473,0.1409,0.10311
2024-10-15,0.01520103,0.389405,0.709711,0.881464,2.122537,0.79173,0.154022,0.00204,0.165523,0.211575,0.170859,0.094243,0.116746,0.098239,0.145358,0.095836
2024-10-16,0.01694923,0.390413,0.6808,0.847831,2.057253,0.820952,0.154745,-0.011246,0.147556,0.214834,0.182009,0.092707,0.110064,0.089933,0.144717,0.10119
