date,portfolio_return,benchmark_market,benchmark_HML,benchmark_SMB,benchmark_momentum,benchmark_quality,structural_market,structural_HML,structural_SMB,structural_momentum,structural_quality,tactical_market,tactical_HML,tactical_SMB,tactical_momentum,tactical_quality
2024-03-13,0.00177263,0.682551,0.700064,0.560972,0.427505,0.987419,0.229597,0.218566,0.201047,0.354082,0.220121,0.07409,0.046077,0.065339,0.084136,0.068965
2024-03-14,0.0055331,0.653629,0.642978,0.582645,0.462722,1.112745,0.201098,0.215706,0.22028,0.372767,0.218037,0.07463,0.044523,0.056177,0.080588,0.069935
2024-03-15,0.00136145,0.631203,0.701119,0.632427,0.495565,1.023849,0.197393,0.214017,0.238987,0.340623,0.219542,0.077239,0.046984,0.063088,0.084111,0.066779
2024-03-18,0.0111615,0.654619,0.726518,0.582505,0.474909,1.026066,0.202618,0.20501,0.225267,0.350273,0.220293,0.075631,0.043001,0.059392,0.080465,0.069943
2024-03-19,-0.00373224,0.626197,0.700723,0.563427,0.480018,1.036855,0.225036,0.229371,0.223411,0.338048,0.207078,0.069052,0.04112,0.059212,0.08452,0.064136
2024-03-20,0.00482792,0.566514,0.652145,0.600714,0.432046,1.035602,0.231698,0.228429,0.23656,0.345407,0.216625,0.072408,0.045688,0.061859,0.083203,0.065956
2024-03-21,-0.01865379,0.719887,0.775745,0.549965,0.498082,1.038442,0.209281,0.204916,0.220582,0.365401,0.236632,0.070885,0.046308,0.063335,0.079626,0.073896
2024-03-22,0.0095061,0.634977,0.712835,0.547516,0.441851,1.047269,0.213907,0.216044,0.217624,0.333686,0.221099,0.07384,0.046829,0.056915,0.082878,0.066352
2024-03-25,0.001142,0.65617,0.780491,0.508568,0.471322,1.013765,0.208442,0.209014,0.233804,0.346986,0.21221,0.074111,0.044975,0.058357,0.089449,0.065002
2024-03-26,0.00790706,0.63515,0.722261,0.60688,0.497627,1.043094,0.202603,0.215635,0.230215,0.342104,0.223252,0.072183,0.048811,0.061941,0.083991,0.066121
2024-03-27,-0.02204279,0.619688,0.698556,0.551242,0.491015,1.149332,0.224897,0.214216,0.220513,0.340656,0.217245,0.071429,0.042393,0.061064,0.089973,0.074409
2024-03-28,0.03371501,0.64103,0.72609,0.558693,0.499173,1.08574,0.217854,0.212587,0.244721,0.346125,0.213222,0.071776,0.042808,0.062581,0.079864,0.065052
2024-03-29,-0.00966842,0.569756,0.703803,0.513734,0.482923,1.097286,0.216639,0.233868,0.242844,0.330333,0.230609,0.071839,0.046752,0.061619,0.083603,0.067582
2024-04-01,-0.0213001,0.731951,0.686948,0.588389,0.499803,1.098289,0.202511,0.206826,0.236474,0.359569,0.21856,0.068798,0.04293,0.065161,0.075775,0.066699
2024-04-02,0.00906465,0.586768,0.791005,0.544188,0.514652,1.116869,0.233791,0.205717,0.236216,0.362367,0.220367,0.06804,0.043563,0.060833,0.082566,0.069208
2024-04-03,0.00507978,0.60046,0.716148,0.57387,0.451657,0.972649,0.215711,0.205226,0.245415,0.34344,0.225535,0.065312,0.046333,0.060397,0.084352,0.069308
2024-04-04,0.00534344,0.62433,0.678964,0.619231,0.486982,0.993549,0.227533,0.223334,0.254493,0.369289,0.212186,0.073876,0.043167,0.060705,0.084217,0.069445
2024-04-05,0.01845043,0.681118,0.807453,0.618925,0.519398,0.999299,0.210169,0.192286,0.24049,0.341359,0.210982,0.071931,0.046159,0.059015,0.080095,0.076232
2024-04-08,0.00295687,0.63149,0.72742,0.593866,0.454272,1.013983,0.222998,0.198545,0.253204,0.352152,0.23346,0.072242,0.044974,0.062003,0.084552,0.068691
2024-04-09,0.00745321,0.599034,0.703796,0.527185,0.554294,1.028478,0.226203,0.221859,0.25054,0.363708,0.20696,0.074102,0.044905,0.059914,0.080351,0.071379
2024-04-10,0.00513229,0.702597,0.662967,0.715122,0.563294,1.013595,0.226444,0.210586,0.252707,0.343564,0.215924,0.067831,0.041278,0.061565,0.081981,0.072223
2024-04-11,-0.00056607,0.681203,0.796702,0.658876,0.464605,1.050427,0.22311,0.213572,0.244732,0.333344,0.208742,0.065782,0.046693,0.061916,0.080785,0.068055
2024-04-12,0.01532698,0.682103,0.676894,0.615957,0.55903,1.030585,0.229626,0.23566,0.236977,0.329587,0.223963,0.070112,0.043143,0.060345,0.079185,0.071563
2024-04-15,0.00263785,0.69088,0.720813,0.559434,0.491474,1.017198,0.214956,0.216341,0.241834,0.368748,0.230809,0.070183,0.045411,0.060477,0.086547,0.069209
2024-04-16,0.00204147,0.759702,0.752858,0.58249,0.509587,0.9558,0.229276,0.207741,0.252459,0.342039,0.231329,0.064229,0.043714,0.057237,0.082934,0.071275
2024-04-17,0.00662845,0.742598,0.733492,0.567812,0.470722,1.004272,0.230912,0.211369,0.265892,0.343875,0.257336,0.069342,0.044223,0.057791,0.086153,0.069358
2024-04-18,0.00173714,0.629596,0.716385,0.643616,0.535916,1.006881,0.228051,0.206945,0.240586,0.335245,0.242536,0.067948,0.045042,0.061069,0.086328,0.064382
2024-04-19,0.00529433,0.730304,0.641786,0.610227,0.505935,1.01847,0.227634,0.233157,0.25409,0.355661,0.2225,0.067304,0.04593,0.062144,0.081511,0.073062
2024-04-22,-0.0145517,0.673987,0.687039,0.578623,0.454265,0.984994,0.211557,0.226683,0.242607,0.338951,0.223263,0.068156,0.044314,0.053714,0.087154,0.07531
2024-04-23,-0.00117261,0.69002,0.722165,0.591783,0.447847,1.009859,0.211097,0.232582,0.248078,0.345634,0.264766,0.062092,0.049329,0.056803,0.085679,0.068762
2024-04-24,-0.01004596,0.601632,0.66977,0.644999,0.433644,0.979747,0.201509,0.236357,0.262073,0.355368,0.247652,0.066972,0.041222,0.057398,0.081626,0.067312
2024-04-25,-0.00693098,0.655405,0.70852,0.661395,0.503258,1.012382,0.23315,0.221244,0.253882,0.341786,0.244548,0.067361,0.045912,0.054613,0.084699,0.073199
2024-04-26,0.00327887,0.637688,0.72793,0.658876,0.517522,0.983535,0.233708,0.219056,0.233676,0.347824,0.245398,0.070183,0.048676,0.055574,0.081497,0.074067
2024-04-29,0.00622838,0.701029,0.740445,0.613338,0.522716,0.992749,0.236557,0.223599,0.240422,0.362632,0.247595,0.067993,0.048258,0.058941,0.088651,0.067737
2024-04-30,0.00268218,0.716826,0.663795,0.584061,0.490131,0.986684,0.229985,0.216311,0.258099,0.354315,0.228773,0.069723,0.044095,0.061813,0.086796,0.068359
2024-05-01,0.0041202,0.58867,0.798816,0.465645,0.453907,1.028679,0.207005,0.225658,0.246549,0.348995,0.245509,0.062038,0.045031,0.052639,0.084309,0.068795
2024-05-02,-0.0177434,0.670289,0.740693,0.610243,0.460543,0.996683,0.218393,0.238842,0.232835,0.354121,0.245144,0.066928,0.045069,0.057267,0.08687,0.064042
2024-05-03,-0.00156507,0.719993,0.701099,0.609207,0.531014,1.074137,0.227094,0.228932,0.237847,0.348109,0.234342,0.069796,0.049229,0.058636,0.079796,0.067689
2024-05-06,0.01023472,0.669979,0.751314,0.609838,0.467907,1.041116,0.224908,0.232179,0.25346,0.37206,0.238881,0.066885,0.045477,0.059692,0.081203,0.072876
2024-05-07,0.01440398,0.690644,0.803823,0.610987,0.497298,1.01238,0.221025,0.232812,0.260882,0.342644,0.256909,0.070941,0.047942,0.05859,0.081701,0.068778
2024-05-08,0.01590922,0.666558,0.648298,0.554902,0.460479,0.992055,0.229166,0.245344,0.251438,0.353868,0.239175,0.064227,0.04827,0.06161,0.087911,0.066445
2024-05-09,0.01277082,0.673614,0.681599,0.628776,0.51384,1.029799,0.226521,0.230788,0.274911,0.350593,0.262655,0.070693,0.053648,0.057405,0.079263,0.070293
2024-05-10,0.00030514,0.648037,0.607027,0.625591,0.493906,1.027654,0.225277,0.220445,0.263741,0.36386,0.221026,0.066921,0.048811,0.059384,0.077844,0.067062
2024-05-13,0.00232012,0.606037,0.700049,0.640921,0.548809,1.020682,0.217398,0.247056,0.253892,0.367439,0.235018,0.066923,0.046506,0.054695,0.078422,0.068862
2024-05-14,0.00263967,0.59897,0.702229,0.648486,0.548512,1.067972,0.237645,0.251796,0.25015,0.358056,0.220743,0.071722,0.044559,0.055751,0.083995,0.065465
2024-05-15,-0.00750414,0.663568,0.688913,0.640381,0.504282,1.023682,0.223739,0.248113,0.249742,0.358502,0.220659,0.072299,0.046942,0.052526,0.079391,0.065599
2024-05-16,0.01737184,0.619798,0.654726,0.584818,0.511736,1.042394,0.214086,0.23654,0.264091,0.359291,0.223473,0.072851,0.047315,0.057213,0.080053,0.070001
2024-05-17,-0.01261236,0.612669,0.586979,0.607825,0.497214,0.988707,0.220666,0.231763,0.25692,0.335702,0.235482,0.075198,0.041922,0.054661,0.08195,0.067833
2024-05-20,0.00671384,0.596466,0.666909,0.622721,0.462071,1.008253,0.226418,0.250877,0.276342,0.34372,0.237647,0.073137,0.046057,0.056146,0.079035,0.066404
2024-05-21,0.00634708,0.593481,0.715953,0.624164,0.489555,0.952942,0.23893,0.247385,0.275002,0.351555,0.228302,0.068097,0.048047,0.055219,0.079776,0.069607
2024-05-22,0.01597946,0.64702,0.629733,0.657969,0.529996,0.969312,0.229573,0.241322,0.26402,0.35069,0.212323,0.070672,0.046483,0.056698,0.08003,0.067564
2024-05-23,0.01784792,0.594646,0.694395,0.646987,0.532619,1.00885,0.227476,0.261539,0.245551,0.343409,0.250537,0.069531,0.050912,0.056713,0.077533,0.066429
2024-05-24,-0.00847335,0.571159,0.606112,0.722644,0.536504,1.00546,0.21829,0.232454,0.249167,0.361691,0.231161,0.074862,0.044595,0.053299,0.078314,0.071466
2024-05-27,0.010307,0.642452,0.679754,0.713704,0.517703,1.01778,0.238971,0.261403,0.269161,0.357274,0.223135,0.072708,0.050214,0.053218,0.078922,0.070273
2024-05-28,-0.01528452,0.613786,0.641207,0.634887,0.573706,1.035977,0.22556,0.245363,0.251642,0.351264,0.234648,0.069286,0.050422,0.05587,0.0807,0.068849
2024-05-29,-0.00121221,0.631022,0.628391,0.470942,0.537122,0.923679,0.229561,0.229632,0.269456,0.342161,0.234108,0.071663,0.050258,0.057471,0.075868,0.06887
2024-05-30,0.01291345,0.687836,0.624711,0.673722,0.576044,0.931318,0.243721,0.248011,0.263556,0.351692,0.228577,0.066404,0.043748,0.060838,0.069741,0.06876
2024-05-31,-0.01892498,0.624337,0.64428,0.600651,0.471536,0.967782,0.235897,0.261578,0.258113,0.323948,0.231681,0.069629,0.04917,0.056442,0.078935,0.070056
2024-06-03,-0.0016422,0.633065,0.667493,0.58678,0.380678,0.937701,0.214368,0.246995,0.250046,0.344566,0.218975,0.066091,0.046676,0.057887,0.079899,0.066501
2024-06-04,0.02660259,0.575827,0.588657,0.602818,0.561122,1.08967,0.213526,0.237505,0.257972,0.345729,0.238442,0.062907,0.044171,0.051808,0.078514,0.070777
2024-06-05,0.01907527,0.62627,0.610873,0.591816,0.48922,0.97738,0.229965,0.254545,0.262947,0.350538,0.223225,0.069963,0.04678,0.061615,0.07949,0.069943
2024-06-06,-0.00290694,0.664283,0.60731,0.642406,0.550521,0.951491,0.220278,0.246241,0.269082,0.333008,0.223927,0.070551,0.045965,0.058079,0.077221,0.068445
2024-06-07,0.04141956,0.581755,0.560863,0.541185,0.55407,0.933184,0.237676,0.26333,0.246838,0.3485,0.236318,0.069364,0.050517,0.055047,0.079818,0.067932
2024-06-10,0.01043166,0.648562,0.674283,0.564772,0.628413,0.945505,0.231341,0.265047,0.251613,0.337872,0.240349,0.06743,0.050232,0.05466,0.080184,0.070818
2024-06-11,0.01166017,0.632687,0.563225,0.618995,0.56641,0.96241,0.234145,0.245047,0.25678,0.342624,0.245907,0.063284,0.046457,0.05232,0.077566,0.068911
2024-06-12,-0.00486623,0.628639,0.580535,0.620819,0.55689,0.970576,0.227769,0.249144,0.265388,0.358136,0.242115,0.063182,0.047003,0.052918,0.083767,0.068062
2024-06-13,0.04851787,0.678127,0.578004,0.623182,0.584549,0.94813,0.251203,0.2652,0.247827,0.375168,0.229332,0.06402,0.047586,0.059916,0.073241,0.068643
2024-06-14,-0.02295864,0.637801,0.686397,0.553583,0.575147,0.954255,0.266135,0.250869,0.244361,0.357183,0.215755,0.06633,0.04847,0.052429,0.078174,0.071465
2024-06-17,-0.00850752,0.675105,0.622223,0.546251,0.554807,1.037352,0.235549,0.246712,0.267935,0.349864,0.246987,0.069926,0.050334,0.0528,0.0741,0.066223
2024-06-18,0.00127085,0.577249,0.558109,0.553734,0.610493,1.027431,0.23978,0.246616,0.246847,0.358315,0.243583,0.069966,0.049713,0.052982,0.079478,0.068794
2024-06-19,0.00878896,0.614552,0.635024,0.587284,0.529654,0.992445,0.237962,0.260552,0.277719,0.367073,0.219686,0.063845,0.047234,0.05236,0.072822,0.072661
2024-06-20,0.00743989,0.606154,0.593545,0.629713,0.593097,0.933964,0.233624,0.257145,0.265307,0.364327,0.233065,0.066069,0.046965,0.056169,0.073031,0.069285
2024-06-21,-0.01615084,0.556616,0.590226,0.484789,0.526852,1.005319,0.228769,0.245356,0.249571,0.386587,0.220465,0.066545,0.043637,0.058397,0.075052,0.071276
2024-06-24,0.02307787,0.626713,0.560929,0.560209,0.600902,1.058984,0.226154,0.250745,0.259862,0.350634,0.24015,0.061824,0.051553,0.053691,0.076962,0.073343
2024-06-25,0.00743673,0.673655,0.541639,0.50955,0.584923,1.036819,0.225796,0.267009,0.268527,0.360566,0.214036,0.069127,0.046867,0.05199,0.074551,0.073487
2024-06-26,0.00888944,0.585616,0.580042,0.496304,0.643019,1.007231,0.239382,0.244302,0.259617,0.371899,0.241617,0.066594,0.051957,0.055559,0.07417,0.069775
2024-06-27,0.01318436,0.596038,0.546394,0.588962,0.504116,1.025083,0.232113,0.231578,0.266977,0.366977,0.229954,0.066394,0.048304,0.054443,0.076074,0.069925
2024-06-28,0.00117893,0.566435,0.643751,0.577115,0.541058,0.973618,0.209214,0.25635,0.274995,0.334611,0.236932,0.070371,0.052361,0.057641,0.075612,0.072396
2024-07-01,-0.01299151,0.52947,0.513024,0.587427,0.605841,0.987702,0.237228,0.248342,0.2597,0.351074,0.214521,0.066856,0.048644,0.054367,0.079962,0.072614
2024-07-02,0.02249763,0.491039,0.63541,0.628628,0.588788,0.938812,0.233132,0.243604,0.249725,0.366167,0.225394,0.065042,0.043898,0.055843,0.077857,0.06979
2024-07-03,-0.00595269,0.534063,0.561671,0.573328,0.591772,0.976242,0.250187,0.25598,0.251731,0.380894,0.21285,0.067906,0.045964,0.056205,0.075441,0.070255
2024-07-04,0.00512619,0.502899,0.565145,0.581517,0.549049,1.013898,0.239746,0.255749,0.26922,0.359679,0.233181,0.069287,0.047802,0.056496,0.081188,0.070954
2024-07-05,0.01447193,0.627096,0.589554,0.672006,0.553275,0.940249,0.22263,0.226873,0.272403,0.348396,0.230999,0.067862,0.046424,0.055317,0.077074,0.072661
2024-07-08,-0.01247322,0.540362,0.524478,0.586736,0.606542,0.927219,0.217267,0.241256,0.23592,0.342525,0.245151,0.0691,0.047995,0.054837,0.07362,0.072189
2024-07-09,-0.02433488,0.535088,0.586829,0.632214,0.555871,0.956867,0.233998,0.270325,0.265112,0.375746,0.224151,0.066637,0.044715,0.051529,0.076252,0.070812
2024-07-10,0.0137567,0.587558,0.424728,0.599193,0.571234,0.966312,0.234319,0.248544,0.258051,0.362316,0.230007,0.066834,0.048005,0.05473,0.077494,0.066201
2024-07-11,0.00767063,0.503847,0.515369,0.534905,0.543797,0.997447,0.24782,0.251364,0.266222,0.350015,0.219337,0.067384,0.048052,0.057465,0.075029,0.068987
2024-07-12,0.02431627,0.52609,0.512585,0.525014,0.487476,0.93561,0.233884,0.257974,0.248967,0.356932,0.235153,0.064759,0.044856,0.057944,0.07442,0.070005
2024-07-15,-0.02140629,0.550468,0.487403,0.579976,0.566274,1.015741,0.244784,0.246426,0.233857,0.362194,0.225005,0.064669,0.051871,0.053936,0.077302,0.073819
2024-07-16,-0.00211896,0.597919,0.517115,0.649182,0.547494,0.885278,0.222555,0.251167,0.257384,0.362717,0.228513,0.069194,0.04699,0.058004,0.07469,0.069965
2024-07-17,0.02272828,0.578071,0.554521,0.629962,0.624918,0.993624,0.243208,0.2528,0.245713,0.349154,0.228814,0.071787,0.04532,0.054624,0.079501,0.07342
2024-07-18,0.00495875,0.565245,0.561299,0.643167,0.493578,0.915454,0.242166,0.249677,0.24464,0.353343,0.226302,0.070541,0.043525,0.050222,0.07746,0.068716
2024-07-19,-6.886e-05,0.558277,0.536154,0.558674,0.579969,0.877398,0.212873,0.24016,0.246465,0.342571,0.229723,0.063869,0.048253,0.04982,0.073882,0.068612
2024-07-22,-0.00609535,0.570304,0.481763,0.65439,0.486319,0.955792,0.246494,0.249725,0.264199,0.370588,0.225589,0.063393,0.046651,0.05597,0.0756,0.070181
2024-07-23,-0.01170967,0.572123,0.520345,0.543882,0.552123,0.933858,0.235618,0.240713,0.261358,0.356189,0.225738,0.064411,0.049289,0.052327,0.07795,0.072945
2024-07-24,0.00284421,0.514244,0.508734,0.597067,0.585268,0.896691,0.237285,0.248209,0.266883,0.36561,0.240381,0.068175,0.047456,0.049578,0.070573,0.06864
2024-07-25,-0.00532194,0.551186,0.546929,0.583206,0.46888,0.87317,0.225056,0.237521,0.264214,0.376995,0.230064,0.061293,0.045584,0.046762,0.07156,0.062427
2024-07-26,0.001158,0.514686,0.529371,0.565881,0.540076,0.946774,0.245627,0.24208,0.249026,0.366768,0.231506,0.067037,0.051971,0.051681,0.074541,0.065467
2024-07-29,0.02015256,0.556113,0.487351,0.621534,0.534318,0.98883,0.222427,0.247727,0.252735,0.363675,0.213102,0.072715,0.048707,0.054781,0.074424,0.069904
2024-07-30,-0.01212908,0.540848,0.453849,0.539529,0.53113,0.977196,0.243077,0.241866,0.247066,0.364664,0.231894,0.071843,0.0475,0.052083,0.074812,0.065154
2024-07-31,-0.01423078,0.675244,0.471675,0.504302,0.569181,0.960062,0.243075,0.246796,0.25027,0.362133,0.234851,0.068971,0.048451,0.050203,0.073792,0.06694
2024-08-01,0.02170004,0.568859,0.463232,0.549872,0.598504,0.984024,0.228244,0.250103,0.238102,0.375153,0.229085,0.06835,0.048769,0.051939,0.074054,0.068364
2024-08-02,0.00174397,0.519736,0.481265,0.54997,0.546429,0.966086,0.259144,0.258788,0.252019,0.370698,0.252238,0.071026,0.043237,0.056305,0.075178,0.062663
2024-08-05,-0.00216467,0.561309,0.504898,0.694174,0.563893,0.912857,0.240245,0.261632,0.254003,0.361464,0.207711,0.072087,0.046729,0.049749,0.077568,0.067636
2024-08-06,0.01981865,0.593488,0.531518,0.583554,0.550808,0.92272,0.244297,0.249545,0.237262,0.378298,0.236797,0.067948,0.044365,0.051906,0.073968,0.066168
2024-08-07,0.00431283,0.641244,0.500304,0.537183,0.546073,0.966109,0.222335,0.269179,0.259284,0.379012,0.236455,0.068985,0.046788,0.055425,0.081501,0.065976
2024-08-08,0.01403589,0.554515,0.482816,0.507941,0.505589,0.960964,0.258944,0.26661,0.247049,0.351376,0.233667,0.067411,0.044117,0.053637,0.08011,0.068038
2024-08-09,-0.00463462,0.509632,0.486687,0.479945,0.593765,0.991942,0.23057,0.264499,0.24945,0.378735,0.230492,0.06517,0.043825,0.052644,0.07783,0.066965
2024-08-12,0.0248285,0.592314,0.4688,0.521733,0.57201,0.989658,0.253806,0.26081,0.228089,0.362889,0.236444,0.06695,0.049623,0.051186,0.075868,0.070186
2024-08-13,0.02643226,0.508442,0.44527,0.564891,0.58219,0.968741,0.229538,0.258726,0.227156,0.364781,0.234568,0.067539,0.048966,0.053247,0.079887,0.071287
2024-08-14,-0.01481123,0.529713,0.408965,0.607495,0.534075,0.937022,0.23221,0.267261,0.248259,0.367555,0.219611,0.065011,0.037648,0.051013,0.074207,0.067936
2024-08-15,0.00668144,0.534316,0.449967,0.605465,0.5497,0.892133,0.242423,0.265644,0.248527,0.351291,0.228941,0.070861,0.047974,0.05084,0.072074,0.067289
2024-08-16,0.00038364,0.549364,0.473503,0.568998,0.563388,0.97292,0.244151,0.265294,0.233021,0.364146,0.225037,0.070856,0.045091,0.050513,0.072278,0.067444
2024-08-19,0.00874454,0.581252,0.439832,0.560751,0.512295,0.972068,0.217188,0.249873,0.25639,0.349068,0.214139,0.071611,0.043477,0.0544,0.071712,0.065643
2024-08-20,0.00256273,0.541926,0.451225,0.566465,0.491534,0.853894,0.239062,0.254055,0.246646,0.340839,0.234641,0.067658,0.042652,0.052317,0.074768,0.065732
2024-08-21,-0.00110148,0.566523,0.48344,0.53653,0.532613,0.925039,0.235566,0.260747,0.233128,0.346013,0.223652,0.064096,0.042523,0.053771,0.074596,0.06523
2024-08-22,0.00799757,0.571671,0.484917,0.641359,0.565668,0.941835,0.216505,0.236319,0.240272,0.35973,0.215454,0.070485,0.04324,0.052757,0.073466,0.066239
2024-08-23,-0.01613177,0.578444,0.430969,0.562231,0.528868,0.96877,0.241872,0.240773,0.26349,0.343426,0.226628,0.067621,0.042377,0.054169,0.07262,0.073962
2024-08-26,-0.01017429,0.575994,0.517281,0.564541,0.513754,0.933356,0.211923,0.248558,0.222464,0.367451,0.222539,0.066385,0.043003,0.051674,0.072058,0.068246
2024-08-27,-0.01146934,0.576864,0.520613,0.481726,0.520373,0.966321,0.220035,0.258606,0.243193,0.363156,0.239574,0.06471,0.043845,0.050711,0.075988,0.062769
2024-08-28,0.00282426,0.585654,0.423177,0.558071,0.541921,0.962414,0.228284,0.258356,0.23419,0.364943,0.232326,0.066685,0.04801,0.049405,0.074424,0.068766
2024-08-29,-0.00464888,0.56312,0.4418,0.596851,0.549359,0.962369,0.215985,0.246786,0.243609,0.356648,0.243082,0.072228,0.047505,0.048597,0.074381,0.066257
2024-08-30,0.00692695,0.549268,0.50741,0.51798,0.641105,0.95033,0.231004,0.233167,0.249108,0.354146,0.225484,0.068127,0.04872,0.049081,0.072459,0.070759
2024-09-02,-0.00034673,0.468215,0.459059,0.525641,0.596101,0.938309,0.231595,0.250895,0.233846,0.339561,0.240244,0.066769,0.047239,0.050392,0.068599,0.07067
2024-09-03,0.01714343,0.531521,0.36735,0.597209,0.592226,0.917288,0.226461,0.239176,0.249592,0.360824,0.260902,0.071198,0.043527,0.04752,0.068478,0.07049
2024-09-04,-0.01629245,0.535309,0.410172,0.510123,0.584022,0.979285,0.2338,0.231777,0.26591,0.356558,0.240265,0.069832,0.048183,0.048403,0.078145,0.070513
2024-09-05,-0.02661877,0.54852,0.457475,0.613506,0.491804,0.990584,0.221376,0.237404,0.245269,0.359142,0.243909,0.063634,0.043439,0.054797,0.071535,0.069806
2024-09-06,0.00691687,0.497395,0.426081,0.556377,0.481394,0.947738,0.226881,0.250332,0.251525,0.371533,0.242365,0.071276,0.047136,0.052617,0.070745,0.067404
2024-09-09,0.00782873,0.500544,0.456722,0.560005,0.485094,1.048974,0.238177,0.262115,0.236649,0.349281,0.223317,0.075878,0.04266,0.051054,0.072767,0.070805
2024-09-10,0.0013059,0.501349,0.460536,0.524399,0.570891,0.97328,0.235141,0.248691,0.24196,0.352215,0.245299,0.063609,0.044453,0.057537,0.073651,0.073945
2024-09-11,-0.02269048,0.550501,0.510844,0.579655,0.504837,1.05747,0.236694,0.254218,0.236997,0.359166,0.241849,0.066979,0.045983,0.048575,0.07452,0.075901
2024-09-12,0.00316786,0.575842,0.446115,0.662943,0.475853,0.964865,0.218757,0.264615,0.246813,0.348141,0.235154,0.062722,0.048454,0.055707,0.076953,0.071134
2024-09-13,-0.02253122,0.520647,0.501968,0.587334,0.508968,0.916934,0.23651,0.236621,0.252457,0.357451,0.228445,0.069445,0.047286,0.053531,0.076174,0.071177
2024-09-16,0.0061946,0.566667,0.525665,0.517501,0.519869,1.02857,0.22116,0.256772,0.238087,0.366784,0.247121,0.072703,0.047388,0.056169,0.06992,0.072558
2024-09-17,0.002738,0.537501,0.529113,0.593368,0.533845,1.032143,0.217479,0.251535,0.252905,0.359436,0.229899,0.069834,0.051388,0.054739,0.074482,0.075341
2024-09-18,-0.0128419,0.537154,0.475397,0.552272,0.536797,1.024423,0.227879,0.255025,0.255901,0.378742,0.261115,0.073284,0.042284,0.049164,0.071492,0.070227
2024-09-19,-0.00647843,0.528897,0.379107,0.597728,0.490696,0.994704,0.219588,0.242996,0.246217,0.351298,0.240067,0.072244,0.043866,0.0544,0.072423,0.074277
2024-09-20,-0.0056836,0.584,0.476895,0.573579,0.544076,1.006781,0.237199,0.236082,0.228452,0.377197,0.228103,0.074352,0.043673,0.055057,0.069447,0.070771
2024-09-23,0.01911096,0.562954,0.481885,0.437392,0.49567,0.990198,0.240796,0.24382,0.225188,0.372568,0.235508,0.073444,0.04172,0.04937,0.068023,0.073665
2024-09-24,-0.00294088,0.641223,0.450094,0.515929,0.52692,0.989633,0.211005,0.259095,0.220102,0.36022,0.235859,0.06961,0.044566,0.060114,0.071838,0.075677
2024-09-25,0.01894879,0.510721,0.526654,0.599895,0.566441,1.029047,0.222711,0.251813,0.23849,0.355626,0.260827,0.071393,0.048359,0.056307,0.070032,0.069783
2024-09-26,0.00518719,0.56732,0.50108,0.568985,0.520681,0.993225,0.219358,0.234168,0.216159,0.347331,0.22386,0.068293,0.045606,0.056366,0.074661,0.072159
2024-09-27,-0.01413673,0.511491,0.476773,0.516629,0.519414,1.006571,0.230848,0.225561,0.234606,0.360774,0.229881,0.069714,0.046427,0.051728,0.070879,0.076307
2024-09-30,-0.00558667,0.493519,0.507454,0.514301,0.553074,0.972674,0.241692,0.223276,0.219332,0.379387,0.227253,0.070409,0.043039,0.05609,0.072244,0.076087
2024-10-01,0.0053306,0.519119,0.495186,0.465038,0.507019,0.970457,0.235892,0.252932,0.236996,0.369131,0.240271,0.068706,0.046281,0.057213,0.07512,0.076916
2024-10-02,-0.01479105,0.52613,0.371571,0.531548,0.542373,0.933195,0.235014,0.228953,0.230483,0.387282,0.231431,0.071731,0.046356,0.054915,0.06811,0.075836
2024-10-03,-0.01612705,0.645319,0.457489,0.617108,0.592337,0.973087,0.251739,0.234424,0.24667,0.36719,0.226368,0.067143,0.049964,0.05412,0.069756,0.072557
2024-10-04,-0.0009317,0.526394,0.525351,0.556886,0.649585,0.853378,0.212917,0.24981,0.243837,0.378769,0.235553,0.066112,0.044025,0.052139,0.071727,0.078767
2024-10-07,0.02449957,0.469579,0.432805,0.626264,0.5824,0.956312,0.248321,0.219185,0.248247,0.361762,0.236062,0.065915,0.047361,0.053616,0.071562,0.074445
2024-10-08,-0.0026801,0.542043,0.460112,0.593182,0.568564,0.978456,0.226187,0.250595,0.248021,0.358816,0.233706,0.069318,0.051052,0.052938,0.073342,0.067561
2024-10-09,-0.00611293,0.4505,0.433927,0.600723,0.557421,1.019986,0.23331,0.237751,0.236697,0.367892,0.237849,0.064581,0.046871,0.054888,0.072324,0.074666
2024-10-10,0.01497738,0.523595,0.542268,0.634869,0.492402,0.989374,0.231259,0.227314,0.22053,0.361383,0.254887,0.066777,0.042937,0.050917,0.070883,0.074204
2024-10-11,-0.00539208,0.529171,0.547498,0.561578,0.552799,1.011125,0.251095,0.23569,0.218301,0.351525,0.242529,0.069563,0.051945,0.054781,0.070949,0.07719
2024-10-14,0.01171253,0.561724,0.43155,0.542747,0.545851,0.897807,0.222615,0.230834,0.207176,0.365415,0.236133,0.066795,0.050821,0.050657,0.071079,0.074486
2024-10-15,0.00882939,0.56355,0.460838,0.605806,0.562324,0.980969,0.234897,0.241094,0.21543,0.367298,0.244324,0.065153,0.050886,0.052722,0.066604,0.079456
2024-10-16,0.012168,0.506045,0.428819,0.620674,0.565125,0.917942,0.240158,0.232401,0.225921,0.379538,0.245466,0.064545,0.046159,0.055405,0.07036,0.078997
2024-10-17,0.00305582,0.515304,0.48084,0.52429,0.57242,0.93369,0.219028,0.215024,0.219197,0.37845,0.233418,0.062348,0.054899,0.051971,0.071917,0.07567
